source,term_id,term_name,p_value,p_value_raw,fold_enrichment,term_size,intersection_size,intersection,passes_fdr,background_used
DisGeNET,Chromosome Breakage,Chromosome Breakage,0.29100423841453743,0.12395737394092808,6.615151515151515,44,1,GSTM1,FALSE,enrichr_default
DisGeNET,Confusion,Confusion,0.29100423841453743,0.12395737394092808,6.615151515151515,44,1,C4A,FALSE,enrichr_default
DisGeNET,Acquired aplastic anemia,Acquired aplastic anemia,0.29100423841453743,0.12395737394092808,6.615151515151515,44,1,GSTM1,FALSE,enrichr_default
DisGeNET,Pneumococcal Infections,Pneumococcal Infections,0.29100423841453743,0.12395737394092808,6.615151515151515,44,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Cardiac Arrest,Cardiac Arrest,0.29100423841453743,0.12201959898390612,2.896185737976783,201,2,GSTM1;HBA2,FALSE,enrichr_default
DisGeNET,Muscular Dystrophy,Muscular Dystrophy,0.29100423841453743,0.12400607597681824,2.8676518883415434,203,2,MGAM;TTN,FALSE,enrichr_default
DisGeNET,Malignant Central Nervous System Neoplasm,Malignant Central Nervous System Neoplasm,0.2912345842012562,0.12659129236416686,6.468148148148148,45,1,GOLGA3,FALSE,enrichr_default
DisGeNET,Mammary adenocarcinoma,Mammary adenocarcinoma,0.2912345842012562,0.12659129236416686,6.468148148148148,45,1,MUC4,FALSE,enrichr_default
DisGeNET,Bronchogenic Carcinoma,Bronchogenic Carcinoma,0.2912345842012562,0.12659129236416686,6.468148148148148,45,1,GSTM1,FALSE,enrichr_default
DisGeNET,gallbladder neoplasm,gallbladder neoplasm,0.2912345842012562,0.12659129236416686,6.468148148148148,45,1,GSTM1,FALSE,enrichr_default
DisGeNET,"Leukemia, Plasma Cell","Leukemia, Plasma Cell",0.2912345842012562,0.12659129236416686,6.468148148148148,45,1,MUC16,FALSE,enrichr_default
DisGeNET,Infectious Otitis Media,Infectious Otitis Media,0.2912345842012562,0.12659129236416686,6.468148148148148,45,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Age-related cataract,Age-related cataract,0.2912345842012562,0.12659129236416686,6.468148148148148,45,1,GSTM1,FALSE,enrichr_default
DisGeNET,Distal Muscular Dystrophies,Distal Muscular Dystrophies,0.2912345842012562,0.12659129236416686,6.468148148148148,45,1,TTN,FALSE,enrichr_default
DisGeNET,Purpura,Purpura,0.2912345842012562,0.12659129236416686,6.468148148148148,45,1,C4A,FALSE,enrichr_default
DisGeNET,Papilloma,Papilloma,0.2912345842012562,0.12500231676893,2.85359477124183,204,2,GSTM1;APOBEC3A,FALSE,enrichr_default
DisGeNET,Basal Cell Nevus Syndrome,Basal Cell Nevus Syndrome,0.2949582897077042,0.1292174232451343,6.327536231884058,46,1,GSTM1,FALSE,enrichr_default
DisGeNET,Foot-drop,Foot-drop,0.2949582897077042,0.1292174232451343,6.327536231884058,46,1,TTN,FALSE,enrichr_default
DisGeNET,Nodular Sclerosis Classical Hodgkin Lymphoma,Nodular Sclerosis Classical Hodgkin Lymphoma,0.2949582897077042,0.1292174232451343,6.327536231884058,46,1,UPF3A,FALSE,enrichr_default
DisGeNET,Disseminated Intravascular Coagulation,Disseminated Intravascular Coagulation,0.2949582897077042,0.1292174232451343,6.327536231884058,46,1,PRH1,FALSE,enrichr_default
DisGeNET,Trisomy,Trisomy,0.2961963216691704,0.13001273214171957,2.7853269537480063,209,2,GSTM1;HBA2,FALSE,enrichr_default
DisGeNET,"Cardiomyopathy, Dilated","Cardiomyopathy, Dilated",0.2979917007297701,0.13105527401864356,2.0840095465393795,419,3,SDHA;PRH1;TTN,FALSE,enrichr_default
DisGeNET,Foot dorsiflexor weakness,Foot dorsiflexor weakness,0.2980303265827854,0.13183578921424666,6.19290780141844,47,1,TTN,FALSE,enrichr_default
DisGeNET,Diabetic Foot,Diabetic Foot,0.2980303265827854,0.13183578921424666,6.19290780141844,47,1,LPA,FALSE,enrichr_default
DisGeNET,Antiphospholipid Syndrome,Antiphospholipid Syndrome,0.2980303265827854,0.13183578921424666,6.19290780141844,47,1,PRH1,FALSE,enrichr_default
DisGeNET,Manic Disorder,Manic Disorder,0.3021818607444781,0.1344464128504467,6.063888888888889,48,1,TRPM2,FALSE,enrichr_default
DisGeNET,Fabry Disease,Fabry Disease,0.3021818607444781,0.1344464128504467,6.063888888888889,48,1,MGAM,FALSE,enrichr_default
DisGeNET,Corneal Neovascularization,Corneal Neovascularization,0.3021818607444781,0.1344464128504467,6.063888888888889,48,1,MUC4,FALSE,enrichr_default
DisGeNET,cardiac event,cardiac event,0.3045251419254733,0.13704931664792863,5.940136054421768,49,1,LPA,FALSE,enrichr_default
DisGeNET,Central nervous system demyelination,Central nervous system demyelination,0.3045251419254733,0.13704931664792863,5.940136054421768,49,1,SDHA,FALSE,enrichr_default
DisGeNET,Airway Obstruction,Airway Obstruction,0.3045251419254733,0.13704931664792863,5.940136054421768,49,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Dryness of eye,Dryness of eye,0.3045251419254733,0.13704931664792863,5.940136054421768,49,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Aortic coarctation,Aortic coarctation,0.3045251419254733,0.13704931664792863,5.940136054421768,49,1,TRPM2,FALSE,enrichr_default
DisGeNET,Restenosis,Restenosis,0.3045251419254733,0.13608686256301242,2.707596899224806,215,2,MRGPRX1;LPA,FALSE,enrichr_default
DisGeNET,Inflammation,Inflammation,0.30517251071011375,0.1378618771696415,2.0354312354312354,429,3,C4A;DMBT1;DDT,FALSE,enrichr_default
DisGeNET,Crohn Disease,Crohn Disease,0.30517251071011375,0.13766308992234366,1.5957602339181285,912,5,GSTM1;DMBT1;MUC19;MUC4;MUC5AC,FALSE,enrichr_default
DisGeNET,Atypical Ductal Breast Hyperplasia,Atypical Ductal Breast Hyperplasia,0.3062242256471517,0.13964452305344063,5.8213333333333335,50,1,LPA,FALSE,enrichr_default
DisGeNET,Cervical Squamous Intraepithelial Neoplasia,Cervical Squamous Intraepithelial Neoplasia,0.3062242256471517,0.13964452305344063,5.8213333333333335,50,1,GSTM1,FALSE,enrichr_default
DisGeNET,Childhood onset,Childhood onset,0.3062242256471517,0.13964452305344063,5.8213333333333335,50,1,TTN,FALSE,enrichr_default
DisGeNET,Hypertrichosis,Hypertrichosis,0.3062242256471517,0.13964452305344063,5.8213333333333335,50,1,SDHA,FALSE,enrichr_default
DisGeNET,Turcot syndrome (disorder),Turcot syndrome (disorder),0.3062242256471517,0.13964452305344063,5.8213333333333335,50,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Nasal Polyps,Nasal Polyps,0.3068056774096078,0.1401716801145518,2.6581430745814307,219,2,MUC4;MUC5AC,FALSE,enrichr_default
DisGeNET,Nonorganic psychosis,Nonorganic psychosis,0.3084735882275817,0.14119713346710827,2.646060606060606,220,2,TRPM2;APOBEC3A,FALSE,enrichr_default
DisGeNET,Metaplasia,Metaplasia,0.3090050756187132,0.14223205444789616,5.70718954248366,51,1,GSTM1,FALSE,enrichr_default
DisGeNET,Premature coronary artery disease,Premature coronary artery disease,0.3090050756187132,0.14223205444789616,5.70718954248366,51,1,LPA,FALSE,enrichr_default
DisGeNET,Albinism,Albinism,0.3090050756187132,0.14223205444789616,5.70718954248366,51,1,MRGPRX1,FALSE,enrichr_default
DisGeNET,Acute Erythroblastic Leukemia,Acute Erythroblastic Leukemia,0.31511908903905284,0.14531537837838474,2.5988095238095235,224,2,HBA2;LPA,FALSE,enrichr_default
DisGeNET,Exanthema,Exanthema,0.31677380011307876,0.14634895462098685,2.5872592592592594,225,2,HBA2;TTN,FALSE,enrichr_default
DisGeNET,Interstitial Cystitis,Interstitial Cystitis,0.31842597114432625,0.1473841813494661,5.491823899371069,53,1,TRPM2,FALSE,enrichr_default
DisGeNET,Malignant neoplasm of nasopharynx,Malignant neoplasm of nasopharynx,0.32159353436100213,0.14994882131606077,5.390123456790123,54,1,GSTM1,FALSE,enrichr_default
DisGeNET,Severe muscular hypotonia,Severe muscular hypotonia,0.32159353436100213,0.14994882131606077,5.390123456790123,54,1,TTN,FALSE,enrichr_default
DisGeNET,"Hemophilia, NOS","Hemophilia, NOS",0.32159353436100213,0.14994882131606077,5.390123456790123,54,1,PRH1,FALSE,enrichr_default
DisGeNET,"Xeroderma Pigmentosum, Complementation Group D","Xeroderma Pigmentosum, Complementation Group D",0.32159353436100213,0.14994882131606077,5.390123456790123,54,1,GSTM1,FALSE,enrichr_default
DisGeNET,Drug abuse,Drug abuse,0.32218292295451906,0.15049876930497175,2.5420669577874815,229,2,GSTM1;MPP7,FALSE,enrichr_default
DisGeNET,Myocardial Ischemia,Myocardial Ischemia,0.3229271214840436,0.1511221712837369,1.949107142857143,448,3,GSTM1;LPA;TTN,FALSE,enrichr_default
DisGeNET,Immunoglobulin A deficiency (disorder),Immunoglobulin A deficiency (disorder),0.32529030926403824,0.1525058751374526,5.292121212121212,55,1,C4A,FALSE,enrichr_default
DisGeNET,Familial Mediterranean Fever,Familial Mediterranean Fever,0.3265644465176303,0.15505536487088167,5.197619047619047,56,1,HBA2,FALSE,enrichr_default
DisGeNET,Carotid Stenosis,Carotid Stenosis,0.3265644465176303,0.15505536487088167,5.197619047619047,56,1,LPA,FALSE,enrichr_default
DisGeNET,Hyperandrogenism,Hyperandrogenism,0.3265644465176303,0.15505536487088167,5.197619047619047,56,1,LPA,FALSE,enrichr_default
DisGeNET,Treatment related acute myeloid leukaemia,Treatment related acute myeloid leukaemia,0.3265644465176303,0.15505536487088167,5.197619047619047,56,1,GSTM1,FALSE,enrichr_default
DisGeNET,Cystitis,Cystitis,0.3265644465176303,0.15505536487088167,5.197619047619047,56,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Adult Cholangiocarcinoma,Adult Cholangiocarcinoma,0.3265644465176303,0.15505536487088167,5.197619047619047,56,1,MUC4,FALSE,enrichr_default
DisGeNET,Hyperlipidemia,Hyperlipidemia,0.3265644465176303,0.15362690966162432,2.5091954022988507,232,2,LPA;PRH1,FALSE,enrichr_default
DisGeNET,Encephalopathies,Encephalopathies,0.3273745630373648,0.15571958293066798,2.487749287749288,234,2,GSTM1;SDHA,FALSE,enrichr_default
DisGeNET,Cholangiocarcinoma,Cholangiocarcinoma,0.32760678499229984,0.1561098087324537,1.9191208791208791,455,3,DMBT1;MUC4;MUC5AC,FALSE,enrichr_default
DisGeNET,Carotid Artery Diseases,Carotid Artery Diseases,0.32895980917554846,0.1575973125085249,5.106432748538012,57,1,LPA,FALSE,enrichr_default
DisGeNET,Pallor,Pallor,0.32895980917554846,0.1575973125085249,5.106432748538012,57,1,HBA2,FALSE,enrichr_default
DisGeNET,Pneumocystis jiroveci pneumonia,Pneumocystis jiroveci pneumonia,0.32895980917554846,0.1575973125085249,5.106432748538012,57,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Respiratory Tract Diseases,Respiratory Tract Diseases,0.32955055805693817,0.16013173999521588,5.0183908045977015,58,1,MUC5AC,FALSE,enrichr_default
DisGeNET,"Carcinoma, Lobular","Carcinoma, Lobular",0.32955055805693817,0.16013173999521588,5.0183908045977015,58,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Maternal oligohydramnios,Maternal oligohydramnios,0.32955055805693817,0.16013173999521588,5.0183908045977015,58,1,HBA2,FALSE,enrichr_default
DisGeNET,Silicosis,Silicosis,0.32955055805693817,0.16013173999521588,5.0183908045977015,58,1,C4A,FALSE,enrichr_default
DisGeNET,Mycoplasma Infections,Mycoplasma Infections,0.32955055805693817,0.16013173999521588,5.0183908045977015,58,1,LPA,FALSE,enrichr_default
DisGeNET,Congenital defects,Congenital defects,0.32955055805693817,0.16013173999521588,5.0183908045977015,58,1,PRH1,FALSE,enrichr_default
DisGeNET,Large cell carcinoma of lung,Large cell carcinoma of lung,0.32955055805693817,0.16013173999521588,5.0183908045977015,58,1,TTN,FALSE,enrichr_default
DisGeNET,"Hepatitis B, Chronic","Hepatitis B, Chronic",0.32955055805693817,0.15992168904488355,2.44593837535014,238,2,GSTM1;KIR2DL1,FALSE,enrichr_default
DisGeNET,Chronic lung disease,Chronic lung disease,0.33125791589041986,0.16265866920323777,4.933333333333333,59,1,GSTM1,FALSE,enrichr_default
DisGeNET,Acne,Acne,0.33125791589041986,0.16265866920323777,4.933333333333333,59,1,C4A,FALSE,enrichr_default
DisGeNET,Waddling gait,Waddling gait,0.33125791589041986,0.16265866920323777,4.933333333333333,59,1,TTN,FALSE,enrichr_default
DisGeNET,Well Differentiated Pancreatic Endocrine Tumor,Well Differentiated Pancreatic Endocrine Tumor,0.33125791589041986,0.16265866920323777,4.933333333333333,59,1,MRGPRX1,FALSE,enrichr_default
DisGeNET,Angina Pectoris,Angina Pectoris,0.33125791589041986,0.16265866920323777,4.933333333333333,59,1,LPA,FALSE,enrichr_default
DisGeNET,Anxiety,Anxiety,0.33125791589041986,0.16259879237100042,1.8818965517241382,464,3,TRPM2;GSTM1;TTN,FALSE,enrichr_default
DisGeNET,Gastrointestinal Stromal Sarcoma,Gastrointestinal Stromal Sarcoma,0.3350940792025534,0.1651781219201507,4.851111111111111,60,1,SDHA,FALSE,enrichr_default
DisGeNET,Dry Eye Syndromes,Dry Eye Syndromes,0.3350940792025534,0.1651781219201507,4.851111111111111,60,1,MUC5AC,FALSE,enrichr_default
DisGeNET,"Cholestasis, Extrahepatic","Cholestasis, Extrahepatic",0.3350940792025534,0.16769011990836574,4.771584699453552,61,1,MUC5AC,FALSE,enrichr_default
DisGeNET,"Depression, Bipolar","Depression, Bipolar",0.3350940792025534,0.16769011990836574,4.771584699453552,61,1,TRPM2,FALSE,enrichr_default
DisGeNET,Ganglioglioma,Ganglioglioma,0.3350940792025534,0.16769011990836574,4.771584699453552,61,1,DMBT1,FALSE,enrichr_default
DisGeNET,Sinusitis,Sinusitis,0.3350940792025534,0.16769011990836574,4.771584699453552,61,1,MUC5AC,FALSE,enrichr_default
DisGeNET,"MYELOPROLIFERATIVE SYNDROME, TRANSIENT","MYELOPROLIFERATIVE SYNDROME, TRANSIENT",0.3350940792025534,0.16769011990836574,4.771584699453552,61,1,TTN,FALSE,enrichr_default
DisGeNET,Hemiparesis,Hemiparesis,0.3350940792025534,0.16769011990836574,4.771584699453552,61,1,C4A,FALSE,enrichr_default
DisGeNET,Increased CSF lactate,Increased CSF lactate,0.3350940792025534,0.16769011990836574,4.771584699453552,61,1,SDHA,FALSE,enrichr_default
DisGeNET,Leukoplakia,Leukoplakia,0.3350940792025534,0.16769011990836574,4.771584699453552,61,1,GSTM1,FALSE,enrichr_default
DisGeNET,Malaria,Malaria,0.3350940792025534,0.16623953648957737,1.8618336886993603,469,3,GSTM1;DDT;HBA2,FALSE,enrichr_default
DisGeNET,Gastroesophageal reflux disease,Gastroesophageal reflux disease,0.33591759449526687,0.16838909305612437,2.3663956639566397,246,2,SCNN1D;MUC4,FALSE,enrichr_default
DisGeNET,Lip and Oral Cavity Carcinoma,Lip and Oral Cavity Carcinoma,0.33690133965322616,0.16916992973193595,1.8460887949260043,473,3,GSTM1;APOBEC3A;TNFRSF10D,FALSE,enrichr_default
DisGeNET,Cancer of Nasopharynx,Cancer of Nasopharynx,0.3383666824423454,0.17019468484930952,4.694623655913979,62,1,GSTM1,FALSE,enrichr_default
DisGeNET,Acute Promyelocytic Leukemia,Acute Promyelocytic Leukemia,0.3386788810620513,0.17064093921999168,1.8383157894736843,475,3,GSTM1;LPA;TNFRSF10D,FALSE,enrichr_default
DisGeNET,Neutrophilia (disorder),Neutrophilia (disorder),0.3404413177282743,0.1726918383694235,4.62010582010582,63,1,GSTM1,FALSE,enrichr_default
DisGeNET,Papule,Papule,0.3404413177282743,0.1726918383694235,4.62010582010582,63,1,C4A,FALSE,enrichr_default
DisGeNET,Iron deficiency,Iron deficiency,0.3404413177282743,0.1726918383694235,4.62010582010582,63,1,HBA2,FALSE,enrichr_default
DisGeNET,Brain Diseases,Brain Diseases,0.3404413177282743,0.1726522429609845,2.328533333333333,250,2,GSTM1;SDHA,FALSE,enrichr_default
DisGeNET,"Adenocarcinoma, Endometrioid","Adenocarcinoma, Endometrioid",0.342466871396708,0.17518160202103167,4.547916666666667,64,1,MUC16,FALSE,enrichr_default
DisGeNET,Retinopathy of Prematurity,Retinopathy of Prematurity,0.342466871396708,0.17518160202103167,4.547916666666667,64,1,LPA,FALSE,enrichr_default
DisGeNET,Muscle biopsy shows dystrophic changes,Muscle biopsy shows dystrophic changes,0.342466871396708,0.17518160202103167,4.547916666666667,64,1,TTN,FALSE,enrichr_default
DisGeNET,High-Grade Squamous Intraepithelial Lesions,High-Grade Squamous Intraepithelial Lesions,0.342466871396708,0.17518160202103167,4.547916666666667,64,1,GSTM1,FALSE,enrichr_default
DisGeNET,Oligohydramnios,Oligohydramnios,0.342466871396708,0.17518160202103167,4.547916666666667,64,1,HBA2,FALSE,enrichr_default
DisGeNET,Glomerular filtration rate finding,Glomerular filtration rate finding,0.34558893831673315,0.17766399732423002,4.477948717948718,65,1,NAT8,FALSE,enrichr_default
DisGeNET,"Multiple, subcutaneous nodules","Multiple, subcutaneous nodules",0.34558893831673315,0.17766399732423002,4.477948717948718,65,1,C4A,FALSE,enrichr_default
DisGeNET,Subcutaneous nodule,Subcutaneous nodule,0.34558893831673315,0.17766399732423002,4.477948717948718,65,1,C4A,FALSE,enrichr_default
DisGeNET,Pain,Pain,0.3457700417778701,0.17805237847314745,1.8004123711340208,485,3,MRGPRX1;HBA2;LPA,FALSE,enrichr_default
DisGeNET,Bronchiolitis,Bronchiolitis,0.34656811327186526,0.18013904565852595,4.41010101010101,66,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Glycogen storage disease type II,Glycogen storage disease type II,0.34656811327186526,0.18013904565852595,4.41010101010101,66,1,MGAM,FALSE,enrichr_default
DisGeNET,Diffuse Astrocytoma,Diffuse Astrocytoma,0.34656811327186526,0.18013904565852595,4.41010101010101,66,1,DMBT1,FALSE,enrichr_default
DisGeNET,Meningococcal Infections,Meningococcal Infections,0.34656811327186526,0.18260676847885643,4.344278606965174,67,1,PRH1,FALSE,enrichr_default
DisGeNET,Bipolar I disorder,Bipolar I disorder,0.34656811327186526,0.18260676847885643,4.344278606965174,67,1,TRPM2,FALSE,enrichr_default
DisGeNET,Schistosomiasis,Schistosomiasis,0.34656811327186526,0.18260676847885643,4.344278606965174,67,1,GSTM1,FALSE,enrichr_default
DisGeNET,Skin blisters,Skin blisters,0.34656811327186526,0.18260676847885643,4.344278606965174,67,1,C4A,FALSE,enrichr_default
DisGeNET,Cerebral Hemorrhage,Cerebral Hemorrhage,0.34656811327186526,0.18260676847885643,4.344278606965174,67,1,SDHA,FALSE,enrichr_default
DisGeNET,Cervical Adenocarcinoma,Cervical Adenocarcinoma,0.34656811327186526,0.18260676847885643,4.344278606965174,67,1,MUC16,FALSE,enrichr_default
DisGeNET,Abnormal blistering of the skin,Abnormal blistering of the skin,0.34656811327186526,0.18260676847885643,4.344278606965174,67,1,C4A,FALSE,enrichr_default
DisGeNET,Congenital muscular dystrophy (disorder),Congenital muscular dystrophy (disorder),0.34656811327186526,0.18260676847885643,4.344278606965174,67,1,TTN,FALSE,enrichr_default
DisGeNET,Neuroendocrine Tumors,Neuroendocrine Tumors,0.34656811327186526,0.1801560221183525,2.2651102464332036,257,2,MRGPRX1;MUC4,FALSE,enrichr_default
DisGeNET,Behcet Syndrome,Behcet Syndrome,0.34656811327186526,0.1812322318552527,2.2563307493540052,258,2,C4A;GSTM1,FALSE,enrichr_default
DisGeNET,Adenoma of large intestine,Adenoma of large intestine,0.34656811327186526,0.1812322318552527,2.2563307493540052,258,2,GSTM1;MUC5AC,FALSE,enrichr_default
DisGeNET,Malignant neoplasm of mouth,Malignant neoplasm of mouth,0.3467489349049483,0.18329427045786764,1.7747967479674798,492,3,GSTM1;APOBEC3A;TNFRSF10D,FALSE,enrichr_default
DisGeNET,Infection,Infection,0.3467489349049483,0.18329427045786764,1.7747967479674798,492,3,C4A;KIR2DL1;TNFRSF10D,FALSE,enrichr_default
DisGeNET,Hepatitis A,Hepatitis A,0.3484043822412338,0.1844668804351537,2.230395913154534,261,2,GSTM1;DMBT1,FALSE,enrichr_default
DisGeNET,Skin bullae,Skin bullae,0.34841427016747,0.1850671870573581,4.280392156862745,68,1,C4A,FALSE,enrichr_default
DisGeNET,Human papilloma virus infection,Human papilloma virus infection,0.34841427016747,0.1850671870573581,4.280392156862745,68,1,APOBEC3A,FALSE,enrichr_default
DisGeNET,"Creatinine measurement, serum (procedure)","Creatinine measurement, serum (procedure)",0.349103812057808,0.1875203226168755,4.218357487922706,69,1,NAT8,FALSE,enrichr_default
DisGeNET,Mucoepidermoid Carcinoma,Mucoepidermoid Carcinoma,0.349103812057808,0.1875203226168755,4.218357487922706,69,1,MUC4,FALSE,enrichr_default
DisGeNET,Chronic otitis media,Chronic otitis media,0.349103812057808,0.1875203226168755,4.218357487922706,69,1,MUC4,FALSE,enrichr_default
DisGeNET,Adenomatous Polyps,Adenomatous Polyps,0.349103812057808,0.1875203226168755,4.218357487922706,69,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Progressive supranuclear palsy,Progressive supranuclear palsy,0.349103812057808,0.1875203226168755,4.218357487922706,69,1,GSTM1,FALSE,enrichr_default
DisGeNET,Male infertility,Male infertility,0.349103812057808,0.1866281759482022,2.2134347275031687,263,2,GSTM1;AHRR,FALSE,enrichr_default
DisGeNET,Pneumonia,Pneumonia,0.349103812057808,0.18706446358519263,1.7569416498993964,497,3,GSTM1;LPA;MUC5AC,FALSE,enrichr_default
DisGeNET,Respiratory Tract Infections,Respiratory Tract Infections,0.35086816406781496,0.18996619642954285,4.158095238095238,70,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Benign Neoplasm,Benign Neoplasm,0.35086816406781496,0.18996619642954285,4.158095238095238,70,1,APOBEC3A,FALSE,enrichr_default
DisGeNET,"Leukoplakia, Oral","Leukoplakia, Oral",0.35086816406781496,0.18996619642954285,4.158095238095238,70,1,GSTM1,FALSE,enrichr_default
DisGeNET,alpha-Thalassemia,alpha-Thalassemia,0.35086816406781496,0.18996619642954285,4.158095238095238,70,1,HBA2,FALSE,enrichr_default
DisGeNET,Renal carcinoma,Renal carcinoma,0.35086816406781496,0.18933665205922548,1.7464,500,3,GSTM1;DDT;SDHA,FALSE,enrichr_default
DisGeNET,Memory impairment,Memory impairment,0.35215177747740567,0.19096189470380237,2.1802746566791513,267,2,TRPM2;GSTM1,FALSE,enrichr_default
DisGeNET,Tracheal Diseases,Tracheal Diseases,0.3531442874949039,0.19240482956596813,4.0995305164319245,71,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Proximal muscle weakness,Proximal muscle weakness,0.3531442874949039,0.19240482956596813,4.0995305164319245,71,1,TTN,FALSE,enrichr_default
DisGeNET,Proximal neurogenic muscle weakness,Proximal neurogenic muscle weakness,0.3531442874949039,0.19240482956596813,4.0995305164319245,71,1,TTN,FALSE,enrichr_default
DisGeNET,Pancreatitis,Pancreatitis,0.3539280239941815,0.1931340797030589,2.164064436183395,269,2,GSTM1;MUC16,FALSE,enrichr_default
DisGeNET,secondary acute myeloid leukemia,secondary acute myeloid leukemia,0.3548261907885798,0.19483624310594091,4.042592592592593,72,1,GSTM1,FALSE,enrichr_default
DisGeNET,alpha^+^ Thalassemia,alpha^+^ Thalassemia,0.3548261907885798,0.19483624310594091,4.042592592592593,72,1,HBA2,FALSE,enrichr_default
DisGeNET,Rectal Neoplasms,Rectal Neoplasms,0.3548261907885798,0.19483624310594091,4.042592592592593,72,1,GSTM1,FALSE,enrichr_default
DisGeNET,Cytomegalovirus Infections,Cytomegalovirus Infections,0.3548261907885798,0.19422145214295536,2.1560493827160494,270,2,LILRA6;KIR2DL1,FALSE,enrichr_default
DisGeNET,Photosensitivity of skin,Photosensitivity of skin,0.35702008722868683,0.1972604581015887,3.987214611872146,73,1,C4A,FALSE,enrichr_default
DisGeNET,Infertility,Infertility,0.35702008722868683,0.1972604581015887,3.987214611872146,73,1,GSTM1,FALSE,enrichr_default
DisGeNET,Dysplastic Nevus,Dysplastic Nevus,0.35702008722868683,0.1972604581015887,3.987214611872146,73,1,GSTM1,FALSE,enrichr_default
DisGeNET,Long QT Syndrome,Long QT Syndrome,0.35702008722868683,0.1972604581015887,3.987214611872146,73,1,DMBT1,FALSE,enrichr_default
DisGeNET,Cerebrovascular accident,Cerebrovascular accident,0.35854098045630917,0.1984069644198876,1.5159722222222223,768,4,GSTM1;HBA2;LPA;PRH1,FALSE,enrichr_default
DisGeNET,Breast Fibrocystic Disease,Breast Fibrocystic Disease,0.36350893603953566,0.2020873760561381,3.880888888888889,75,1,GSTM1,FALSE,enrichr_default
DisGeNET,Shy-Drager Syndrome,Shy-Drager Syndrome,0.36350893603953566,0.2020873760561381,3.880888888888889,75,1,GSTM1,FALSE,enrichr_default
DisGeNET,Impaired exercise tolerance,Impaired exercise tolerance,0.36350893603953566,0.2020873760561381,3.880888888888889,75,1,SDHA,FALSE,enrichr_default
DisGeNET,Respiration Disorders,Respiration Disorders,0.3641264979975851,0.20449012079438483,3.829824561403509,76,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Chest Pain,Chest Pain,0.3641264979975851,0.20449012079438483,3.829824561403509,76,1,SDHA,FALSE,enrichr_default
DisGeNET,Congenital pectus carinatum,Congenital pectus carinatum,0.3641264979975851,0.20449012079438483,3.829824561403509,76,1,HBA2,FALSE,enrichr_default
DisGeNET,Amphetamine-Related Disorders,Amphetamine-Related Disorders,0.3641264979975851,0.20449012079438483,3.829824561403509,76,1,GSTM1,FALSE,enrichr_default
DisGeNET,Amphetamine Abuse,Amphetamine Abuse,0.3641264979975851,0.20449012079438483,3.829824561403509,76,1,GSTM1,FALSE,enrichr_default
DisGeNET,Essential Hypertension,Essential Hypertension,0.3641264979975851,0.2029492453997601,2.0940047961630692,278,2,GSTM1;LPA,FALSE,enrichr_default
DisGeNET,Colonic Neoplasms,Colonic Neoplasms,0.3641264979975851,0.20460737462204187,1.4964867180805483,778,4,GSTM1;DMBT1;LPA;MUC5AC,FALSE,enrichr_default
DisGeNET,Pheochromocytoma,Pheochromocytoma,0.36451804492009543,0.20513867771335856,2.079047619047619,280,2,DMBT1;SDHA,FALSE,enrichr_default
DisGeNET,"Neoplastic Syndromes, Hereditary","Neoplastic Syndromes, Hereditary",0.36651015687730587,0.20688575038078497,3.7800865800865804,77,1,SDHA,FALSE,enrichr_default
DisGeNET,Amphetamine Addiction,Amphetamine Addiction,0.36651015687730587,0.20688575038078497,3.7800865800865804,77,1,GSTM1,FALSE,enrichr_default
DisGeNET,Marinesco-Sjogren syndrome,Marinesco-Sjogren syndrome,0.3668565694748699,0.2092742855757584,3.7316239316239312,78,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Cerebral arterial aneurysm,Cerebral arterial aneurysm,0.3668565694748699,0.2092742855757584,3.7316239316239312,78,1,LPA,FALSE,enrichr_default
DisGeNET,"Pleural Effusion, Malignant","Pleural Effusion, Malignant",0.3668565694748699,0.2092742855757584,3.7316239316239312,78,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Sudden infant death syndrome,Sudden infant death syndrome,0.3668565694748699,0.2092742855757584,3.7316239316239312,78,1,DMBT1,FALSE,enrichr_default
DisGeNET,Peripheral Vascular Diseases,Peripheral Vascular Diseases,0.3668565694748699,0.2092742855757584,3.7316239316239312,78,1,LPA,FALSE,enrichr_default
DisGeNET,Pulmonary Edema,Pulmonary Edema,0.3668565694748699,0.2092742855757584,3.7316239316239312,78,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Squamous cell carcinoma of lung,Squamous cell carcinoma of lung,0.3668565694748699,0.2084279869769821,2.057008244994111,283,2,GSTM1;TTN,FALSE,enrichr_default
